547.0,382.0
552.0,380.0
556.0,379.0
560.0,377.0
562.0,377.0
564.0,375.0
565.0,375.0
567.0,373.0
569.0,372.0
571.0,370.0
572.0,370.0
574.0,368.0
575.0,367.0
576.0,365.0
578.0,363.0
580.0,362.0
581.0,360.0
582.0,357.0
584.0,354.0
586.0,350.0
588.0,346.0
589.0,343.0
590.0,341.0
590.0,339.0
590.0,337.0
590.0,335.0
590.0,333.0
590.0,331.0
590.0,329.0
590.0,327.0
590.0,324.0
589.0,322.0
587.0,320.0
586.0,317.0
584.0,315.0
581.0,312.0
579.0,310.0
577.0,307.0
575.0,306.0
572.0,305.0
568.0,302.0
565.0,300.0
561.0,298.0
557.0,296.0
552.0,294.0
548.0,293.0
545.0,291.0
540.0,290.0
537.0,289.0
532.0,288.0
526.0,287.0
520.0,287.0
515.0,287.0
511.0,287.0
507.0,287.0
503.0,287.0
499.0,288.0
495.0,289.0
491.0,290.0
487.0,291.0
483.0,292.0
479.0,293.0
475.0,295.0
471.0,295.0
468.0,295.0
466.0,297.0
463.0,297.0
460.0,298.0
457.0,299.0
454.0,299.0
451.0,300.0
448.0,301.0
446.0,301.0
444.0,301.0
441.0,302.0
439.0,302.0
437.0,302.0
436.0,303.0
435.0,303.0
434.0,304.0
432.0,304.0
431.0,305.0
430.0,305.0
429.0,305.0
427.0,305.0
426.0,306.0
424.0,306.0
423.0,307.0
422.0,307.0
420.0,307.0
419.0,307.0
418.0,308.0
417.0,308.0
415.0,309.0
413.0,309.0
412.0,309.0
410.0,310.0
408.0,310.0
407.0,310.0
405.0,310.0
404.0,310.0
404.0,310.0
403.0,310.0
403.0,310.0
402.0,310.0
402.0,310.0
401.0,310.0
401.0,309.0
400.0,309.0
399.0,309.0
457.0,365.1
457.0,364.1
457.0,364.1
457.0,363.1
457.0,362.1
457.0,360.1
457.0,358.1
456.0,355.1
456.0,353.1
456.0,352.1
455.0,351.1
455.0,351.1
448.0,350.1
448.0,350.1
449.0,351.1
451.0,351.1
452.0,352.1
453.0,352.1
455.0,352.1
459.0,353.1
462.0,354.1
464.0,354.1
464.0,354.1
450.0,363.1
450.0,363.1
452.0,364.1
453.0,364.1
454.0,364.1
456.0,365.1
457.0,365.1
458.0,366.1
458.0,366.1
459.0,366.1
459.0,366.1
459.0,366.1
460.0,367.1
460.0,367.1
460.0,367.1
460.0,367.1
461.0,367.1
461.0,367.1
461.0,367.1
462.0,367.1
484.0,369.1
483.0,368.1
483.0,367.1
482.0,365.1
482.0,363.1
481.0,360.1
480.0,358.1
480.0,356.1
479.0,354.1
479.0,353.1
478.0,351.1
478.0,350.1
478.0,350.1
478.0,351.1
479.0,352.1
479.0,353.1
482.0,370.1
483.0,370.1
484.0,369.1
484.0,368.1
485.0,366.1
485.0,364.1
486.0,362.1
486.0,359.1
487.0,357.1
488.0,355.1
489.0,354.1
490.0,352.1
490.0,352.1
490.0,352.1
490.0,353.1
490.0,353.1
490.0,354.1
478.0,357.1
479.0,357.1
480.0,357.1
481.0,357.1
482.0,356.1
483.0,356.1
484.0,356.1
486.0,356.1
486.0,357.1
488.0,357.1
489.0,357.1
498.0,371.1
498.0,370.1
499.0,369.1
499.0,367.1
499.0,364.1
500.0,361.1
500.0,357.1
500.0,354.1
501.0,350.1
502.0,349.1
502.0,348.1
500.0,373.1
501.0,372.1
502.0,370.1
503.0,368.1
504.0,366.1
505.0,363.1
506.0,361.1
507.0,360.1
507.0,359.1
507.0,359.1
508.0,359.1
510.0,360.1
512.0,360.1
513.0,362.1
514.0,365.1
515.0,367.1
516.0,370.1
517.0,371.1
518.0,372.1
519.0,374.1
520.0,374.1
520.0,374.1
520.0,373.1
520.0,371.1
521.0,368.1
521.0,364.1
522.0,360.1
523.0,358.1
523.0,356.1
523.0,355.1
524.0,354.1
524.0,353.1
524.0,353.1
524.0,352.1
524.0,352.1
524.0,352.1
461.0,331.1
461.0,331.1
460.0,329.1
460.0,326.1
458.0,323.1
456.0,319.1
453.0,316.1
452.0,313.1
451.0,312.1
450.0,312.1
450.0,312.1
450.0,312.1
452.0,316.1
453.0,319.1
455.0,322.1
457.0,325.1
459.0,327.1
461.0,329.1
463.0,331.1
463.0,331.1
464.0,331.1
464.0,331.1
466.0,329.1
467.0,327.1
470.0,323.1
473.0,319.1
474.0,318.1
475.0,317.1
475.0,317.1
475.0,316.1
475.0,316.1
475.0,316.1
475.0,315.1
460.0,319.1
460.0,319.1
461.0,320.1
462.0,320.1
464.0,320.1
466.0,321.1
468.0,321.1
469.0,321.1
495.0,332.1
495.0,332.1
495.0,331.1
495.0,328.1
496.0,325.1
496.0,321.1
496.0,318.1
497.0,315.1
497.0,313.1
497.0,312.1
497.0,312.1
497.0,312.1
497.0,312.1
497.0,314.1
492.0,329.1
493.0,329.1
494.0,330.1
495.0,330.1
497.0,330.1
501.0,331.1
504.0,331.1
506.0,331.1
506.0,331.1
497.0,323.1
498.0,323.1
499.0,323.1
501.0,323.1
502.0,324.1
502.0,324.1
503.0,324.1
505.0,324.1
508.0,324.1
511.0,323.1
512.0,323.1
512.0,323.1
519.0,334.1
519.0,334.1
520.0,334.1
520.0,333.1
520.0,332.1
521.0,330.1
522.0,327.1
522.0,325.1
522.0,323.1
522.0,322.1
522.0,320.1
522.0,319.1
522.0,318.1
522.0,318.1
522.0,318.1
523.0,317.1
523.0,317.1
517.0,313.1
517.0,314.1
517.0,314.1
517.0,314.1
518.0,315.1
519.0,316.1
520.0,317.1
521.0,318.1
522.0,318.1
524.0,319.1
526.0,319.1
527.0,319.1
527.0,320.1
527.0,320.1
527.0,320.1
515.0,331.1
516.0,331.1
517.0,332.1
518.0,333.1
519.0,333.1
521.0,334.1
522.0,334.1
523.0,334.1
523.0,334.1
523.0,334.1
523.0,334.1
524.0,334.1
524.0,334.1
524.0,334.1
525.0,334.1
525.0,334.1
540.0,334.1
540.0,334.1
540.0,335.1
539.0,335.1
539.0,335.1
538.0,335.1
538.0,335.1
537.0,335.1
537.0,335.1
537.0,335.1
537.0,335.1
536.0,335.1
535.0,335.1
535.0,334.1
535.0,334.1
535.0,333.1
535.0,333.1
535.0,331.1
535.0,331.1
535.0,330.1
535.0,330.1
536.0,330.1
536.0,330.1
537.0,330.1
537.0,329.1
538.0,329.1
539.0,329.1
539.0,328.1
540.0,328.1
541.0,327.1
542.0,326.1
543.0,325.1
544.0,324.1
545.0,323.1
545.0,322.1
546.0,321.1
546.0,321.1
546.0,320.1
546.0,320.1
546.0,320.1
545.0,319.1
544.0,318.1
543.0,318.1
542.0,317.1
542.0,317.1
542.0,317.1
541.0,317.1
541.0,317.1
540.0,317.1
540.0,317.1
539.0,317.1
539.0,317.1
539.0,318.1
538.0,318.1
538.0,318.1
538.0,318.1
538.0,318.1
553.0,338.1
554.0,337.1
554.0,336.1
555.0,334.1
555.0,332.1
556.0,329.1
556.0,325.1
556.0,323.1
556.0,322.1
556.0,321.1
555.0,320.1
555.0,320.1
555.0,320.1
553.0,329.1
553.0,329.1
554.0,329.1
556.0,329.1
558.0,330.1
560.0,330.1
560.0,330.1
562.0,330.1
563.0,331.1
564.0,331.1
564.0,331.1
564.0,331.1
565.0,331.1
565.0,331.1
563.0,340.1
563.0,340.1
564.0,338.1
564.0,337.1
564.0,335.1
565.0,333.1
565.0,331.1
565.0,328.1
565.0,325.1
565.0,322.1
565.0,320.1
566.0,318.1
567.0,316.1
567.0,316.1
567.0,316.1
567.0,316.1
577.0,351.1
577.0,351.1
577.0,350.1
577.0,347.1
578.0,345.1
578.0,343.1
578.0,341.1
578.0,339.1
578.0,338.1
579.0,336.1
579.0,335.1
579.0,334.1
579.0,333.1
579.0,333.1
579.0,332.1
579.0,331.1
579.0,331.1
579.0,330.1
580.0,325.1
579.0,325.1
579.0,325.1
579.0,324.1
579.0,324.1
579.0,323.1
580.0,323.1
580.0,323.1
580.0,323.1
580.0,323.1
581.0,323.1
580.0,323.1
