Date,Close/Last,Volume,Open,High,Low
01/18/2023,$53.01,2238402,$53.75,$54.06,$52.925
01/17/2023,$53.53,3642568,$54.00,$54.62,$53.50
01/13/2023,$54.00,3012855,$53.65,$54.43,$53.31
01/12/2023,$53.67,5687644,$52.90,$53.7375,$52.15
01/11/2023,$52.23,3862036,$50.59,$52.50,$50.59
01/10/2023,$50.13,2494771,$49.39,$50.30,$49.38
01/09/2023,$49.64,2929081,$48.83,$50.09,$48.505
01/06/2023,$48.18,2388651,$47.97,$48.33,$47.005
01/05/2023,$47.40,2393541,$47.77,$47.95,$47.21
01/04/2023,$48.10,2865389,$47.50,$48.45,$47.09
01/03/2023,$46.68,4108167,$47.29,$47.82,$46.31
12/30/2022,$46.42,1712885,$45.81,$46.53,$45.71
12/29/2022,$46.74,1417632,$45.57,$46.90,$45.26
12/28/2022,$45.20,1577954,$45.65,$46.15,$45.03
12/27/2022,$45.89,2705004,$46.51,$46.60,$45.73
12/23/2022,$46.87,1666296,$46.52,$46.93,$45.93
12/22/2022,$46.61,3690682,$46.73,$47.06,$45.495
12/21/2022,$47.65,3629437,$46.91,$47.95,$46.64
12/20/2022,$46.23,2568646,$45.68,$46.40,$45.5601
12/19/2022,$46.00,2968667,$46.19,$46.465,$45.51
12/16/2022,$46.58,4228699,$46.72,$47.19,$45.79
12/15/2022,$47.47,3034775,$48.42,$48.42,$47.34
12/14/2022,$49.35,2767555,$49.85,$50.45,$48.78
12/13/2022,$49.94,2422262,$50.515,$51.41,$49.24
12/12/2022,$48.33,3005721,$47.68,$48.44,$47.68
12/09/2022,$48.00,1972549,$48.22,$48.5784,$47.86
12/08/2022,$48.27,3904474,$47.65,$48.39,$47.62
12/07/2022,$47.35,4520260,$48.69,$48.99,$47.26
12/06/2022,$49.05,2288621,$49.50,$49.9085,$48.765
12/05/2022,$49.57,2635680,$51.89,$52.09,$48.96
12/02/2022,$52.25,3864364,$51.56,$52.405,$50.62
12/01/2022,$52.55,6561458,$52.21,$52.95,$50.88
11/30/2022,$51.92,5771021,$50.81,$52.01,$48.74
11/29/2022,$50.55,1833127,$50.69,$50.96,$50.24
11/28/2022,$50.55,1722576,$51.45,$51.64,$50.495
11/25/2022,$51.85,783368,$51.73,$52.15,$51.37
11/23/2022,$52.08,1010022,$51.67,$52.34,$51.61
11/22/2022,$51.85,2914529,$51.21,$52.01,$50.65
11/21/2022,$51.33,2627935,$51.15,$51.92,$50.67
11/18/2022,$51.84,1419748,$52.75,$52.75,$51.44
11/17/2022,$51.94,2576575,$52.05,$52.31,$51.33
11/16/2022,$53.14,2260153,$53.67,$53.94,$52.64
11/15/2022,$54.17,3339454,$54.98,$55.73,$53.53
11/14/2022,$53.62,3105215,$56.205,$56.59,$53.59
11/11/2022,$57.08,6602987,$56.43,$57.545,$55.94
11/10/2022,$56.38,6769626,$52.96,$56.40,$52.71
11/09/2022,$50.50,2475209,$52.00,$52.22,$50.355
11/08/2022,$52.66,2928076,$52.63,$53.61,$51.90
11/07/2022,$52.54,3441568,$51.96,$52.96,$51.68
11/04/2022,$51.33,3009185,$49.35,$51.44,$49.01
11/03/2022,$48.48,2369879,$48.65,$49.09,$47.79
11/02/2022,$49.84,3744633,$50.13,$52.16,$49.48
11/01/2022,$49.47,4136334,$49.40,$50.99,$48.71
10/31/2022,$48.63,3895244,$48.97,$49.34,$48.61
10/28/2022,$49.38,4017162,$48.71,$49.43,$47.815
10/27/2022,$48.73,3330118,$48.66,$49.27,$48.12
10/26/2022,$48.24,3705255,$47.07,$48.85,$46.64
10/25/2022,$47.27,5846767,$46.33,$47.61,$46.33
10/24/2022,$46.26,2729038,$46.46,$46.56,$45.40
10/21/2022,$46.34,2503485,$44.90,$46.34,$44.32
10/20/2022,$44.91,2413465,$45.78,$46.59,$44.66
10/19/2022,$45.77,2257950,$45.68,$46.22,$45.22
10/18/2022,$46.44,2167650,$46.58,$46.96,$45.73
10/17/2022,$45.18,2907924,$45.74,$46.07,$44.91
10/14/2022,$44.32,2805035,$46.04,$46.48,$44.15
10/13/2022,$45.52,4729866,$42.66,$45.735,$41.77
10/12/2022,$44.38,3410388,$44.09,$44.72,$43.53
10/11/2022,$44.14,4993926,$44.46,$44.73,$43.28
10/10/2022,$44.99,4073584,$45.03,$45.31,$43.98
10/07/2022,$44.90,4139102,$46.08,$46.41,$44.765
10/06/2022,$47.04,3630646,$46.96,$47.645,$46.82
10/05/2022,$47.29,2382208,$46.00,$47.50,$46.00
10/04/2022,$47.39,5246116,$44.98,$47.57,$44.98
10/03/2022,$43.97,4196714,$43.37,$44.41,$42.51
09/30/2022,$43.00,4107129,$43.17,$44.25,$42.93
09/29/2022,$43.30,4531879,$44.17,$44.37,$42.725
09/28/2022,$45.02,4032005,$43.96,$45.25,$43.69
09/27/2022,$43.93,3709923,$44.48,$44.77,$43.20
09/26/2022,$43.66,5711255,$43.35,$44.67,$43.24
09/23/2022,$43.89,5820582,$44.70,$44.77,$42.92
09/22/2022,$45.11,4181458,$46.00,$46.18,$44.56
09/21/2022,$46.12,2982163,$48.33,$48.60,$46.08
09/20/2022,$47.68,3838362,$48.89,$49.16,$47.47
09/19/2022,$49.51,2793457,$47.71,$49.555,$47.69
09/16/2022,$48.52,6309830,$48.68,$48.77,$47.36
09/15/2022,$49.64,5377214,$49.87,$50.60,$49.29
09/14/2022,$50.14,3504657,$50.23,$50.555,$49.43
09/13/2022,$50.00,2881344,$50.59,$51.319,$49.68
09/12/2022,$52.68,2143278,$52.10,$53.02,$51.873
09/09/2022,$51.50,2132682,$50.61,$51.63,$50.57
09/08/2022,$50.07,2086023,$48.85,$50.185,$48.60
09/07/2022,$49.43,3009080,$48.37,$49.74,$47.62
09/06/2022,$48.52,3601987,$49.07,$49.25,$47.48
09/02/2022,$49.25,2327678,$51.07,$51.07,$48.88
09/01/2022,$50.13,2386520,$49.74,$50.15,$48.30
08/31/2022,$50.56,2638337,$50.79,$51.38,$50.27
08/30/2022,$50.70,2287302,$51.66,$51.79,$50.03
08/29/2022,$51.15,2426970,$50.94,$52.03,$49.35
08/26/2022,$51.63,1385629,$54.15,$54.52,$51.63
08/25/2022,$54.42,1173130,$53.50,$54.42,$53.06
08/24/2022,$53.16,1158816,$52.64,$53.59,$52.53
08/23/2022,$52.83,1566845,$52.93,$53.76,$52.70
08/22/2022,$52.92,1710248,$53.00,$53.35,$52.36
08/19/2022,$54.09,1839575,$54.86,$55.14,$53.71
08/18/2022,$55.83,2145714,$56.43,$56.53,$55.52
08/17/2022,$56.54,2455955,$56.34,$57.00,$55.31
08/16/2022,$57.20,1981195,$57.02,$57.68,$56.29
08/15/2022,$57.52,2044146,$56.50,$57.58,$56.36
08/12/2022,$57.12,2030352,$57.00,$57.18,$56.24
08/11/2022,$56.66,4157353,$56.54,$57.54,$56.20
08/10/2022,$55.50,2943626,$53.38,$55.50,$53.38
08/09/2022,$51.75,1680657,$52.44,$52.52,$51.14
08/08/2022,$52.81,2407380,$52.90,$53.79,$52.49
08/05/2022,$52.42,2305377,$52.33,$53.03,$52.07
08/04/2022,$53.24,2649852,$53.39,$53.90,$52.46
08/03/2022,$53.29,3857774,$52.77,$53.88,$51.80
08/02/2022,$52.24,4516851,$53.37,$53.92,$51.9401
08/01/2022,$55.53,4048828,$54.58,$56.48,$54.37
07/29/2022,$55.46,4572168,$55.44,$56.25,$55.22
07/28/2022,$55.44,3366360,$53.00,$55.46,$52.81
07/27/2022,$52.63,1664637,$51.48,$52.82,$51.355
07/26/2022,$51.10,1458215,$51.94,$52.18,$50.63
07/25/2022,$52.14,1801241,$51.27,$52.28,$51.09
07/22/2022,$51.33,2232643,$52.60,$53.43,$51.00
07/21/2022,$52.45,3096157,$51.04,$52.60,$50.00
07/20/2022,$51.61,2233610,$50.51,$51.925,$50.3001
07/19/2022,$50.79,2702419,$49.57,$50.83,$49.53
07/18/2022,$48.71,3334272,$49.19,$49.72,$48.53
07/15/2022,$48.24,2773502,$46.67,$48.325,$45.961
07/14/2022,$45.83,3341566,$45.27,$45.90,$44.40
07/13/2022,$46.17,2267870,$45.65,$46.675,$44.88
07/12/2022,$46.67,2259457,$47.27,$48.33,$46.63
07/11/2022,$47.27,1811240,$46.94,$47.4714,$46.57
